Statement,Label
The House of Representatives has never passed a resolution of disapproval to condemn a member's behavior.,FALSE
"We are younger than our competitors, and this is entirely because of immigration.",FALSE
Recent international reports show the United States near the bottom among industrialized nations for k-12 academic achievement.,FALSE
"Says 24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.",FALSE
"The policy mistakes that ... the Clintons made got us, in large degree, to the situation that we are in today with mass incarceration.",FALSE
Says he raised average family income by 50 percent during his tenure as Arkansas governor.,FALSE
They tried to give us $400 million to build a high-speed train that goes 39 miles an hour.,FALSE
"Says the CBO estimates that fully extending the Bush tax cuts would add 600,000-1.4 million jobs in 2011 and 900,000-2.7 million jobs in 2012.",FALSE
President Reagan did it (raised the debt ceiling) 18 times. George W. Bush did it seven times.,FALSE
"According to David Cay Johnston, the average American pays about 22 percent of their income to federal taxes. The richest 400 Americans pay about 16 percent of their income to federal taxes.",FALSE
"Most young Americans right now, theyre not covered by health insurance.",FALSE
"In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent.",FALSE
"Over the last 10 years, Texas created 33 percent of the net new jobs nationwide.",FALSE
Says two-thirds of groups targeted for IRS scrutiny were not conservative.,FALSE
"In the class of 1968 at Patrice Lumumba University in Moscow, Mahmoud Abbas was one of the members of that class, and so was Ali Khamenei. And thats where they first established relationships with the young Vladimir Putin.",FALSE
"Last week the Texas State Board of Education (SBOE), led by Rick Perrys appointee, voted to remove Thomas Jefferson from social studies textbook standards. Thats right. Thomas Jefferson... was deleted from a list of historical figures who inspired political change.",FALSE
"As a U.S. senator with salary and perks, ƒ?¦#Bernieƒ?ª is in the top 1 percent, but still paid only 13 percent in taxes last year.",FALSE
"You know we can't just pull out now... The truth of the matter is: If we started today, it would take one year, one year to get 160,000 troops physically out of Iraq, logistically.",FALSE
"From 2013-2015, the richest 14 Americans increased their net wealth by more than $157 billion, yet the Republican budget would not require these Americans to contribute one penny to deficit reduction.",FALSE
"Says that while Foster was mayor, Rick Kriseman was ineffective in the Florida House of Representatives because there was no legislation that passed the House that had (Krisemans) name on it.",FALSE
Says Texas routinely gets a lot more federal spending than it pays in taxes.,FALSE
Cell phone numbers go public this month.,FALSE
Says it has offered $12 million in savings through 2011 and $184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee.,FALSE
Clackamas County Commissioners approved a re-negotiated agreement to lower the countys contribution to TriMets Portland-Milwaukie Light Rail project to $19.9 million from $25 million.,FALSE
Says Texas has 11 different felonies you can commit with an oyster.,FALSE
The Obama administration is unwinding our nations welfare-to-work requirements.,FALSE
"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",FALSE
The Redskins Training Camp deal generated $40 million in new private investment in the city.,FALSE
The GOP budget plan would cut nearly a million jobs.,FALSE
There are more people living in this country who were not born here than at anytime in the history of the country.,FALSE
Says Hillary Clinton defended Syrias President Assad as a possible reformer at the start of that countrys civil war.,FALSE
"The Postal Services financial losses result from a 2006 law that drains $5 billion a year from post office revenue, while the Postal Service is forced to overpay billions more into federal accounts.",FALSE
As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.,FALSE
"Shes voted for 60 tax increases, hurting the middle class and small businesses.",FALSE
"Now, in the House of Representatives, we have 40 different jobs bills that have passed and almost all of them have been bipartisan.",FALSE
"Sheila Jackson Lee of Texas said: Hey, all you wrinkly, white-aged has-beens: Its time for you to die and let the next generation have your spot on the planet.",FALSE
"Republican (small business tax cut) bill spends $80 million for better Google searches, not job creation",FALSE
A 2013 state law would allow the operator of an iron ore mine in northern Wisconsin to fill in pristine streams and ponds with mine waste.,FALSE
America is one of the highest-taxed nations in the world.,FALSE
"If black America were a country, itd be the 15th wealthiest nation in the world.",FALSE
"Since Republicans took over after the 2010 election, the graduation rate in Wisconsin has gone from 86 percent to 88 percent. The black graduation rate has gone from 60 percent to 65 percent. The Latino graduation rate has gone from 65 percent to 71 percent.",FALSE
"It has been estimated that nearly 40 percent of all guns sold in America are sold by private, unlicensed sellers either online or through gun shows.",FALSE
2008 was the deadliest year of the war (in Afghanistan) for American forces.,FALSE
"Florida teachers are ""already paid $5,000 below the national average.""",FALSE
"Since Rick Perry became governor, Texas has gone from 46th in the country to 50th in the population that graduates from high school.",FALSE
Says Amanda Fritz manages less than 5 percent of city operations.,FALSE
The streetcar project planned by Mayor Tom Barrett would be a 1900s style trolley.,FALSE
"Americans, in the last 30 years, have more than doubled the amount of money we are spending per child (on education) and the results have gotten worse, not better.",FALSE
Polls show that Floridians dont want to repeal the Affordable Care Act.,FALSE
Says Congressman Bill Pascrell voted to remove the public option from the Affordable Health Care Act.,FALSE
"Lawmakers were paid for their off-season efforts to, for the first time, take the lead in drawing borders for two would-be cities.",FALSE
