statement,label
"According to independent experts, Donald Trumps tax plan would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.",TRUE
Says he and President Barack Obama have the same position on gay marriage.,TRUE
Democrats do not have a plan for extending the Bush tax cuts.,TRUE
"Then-Gov. Carl Sanders put 56 percent of the state budget into education, a figure that has not been achieved since.",TRUE
Says President Barack Obama has lost more members of the House and more members of the Senate than any president ever has lost in modern times.,TRUE
President Barack Obama supports immigration amnesty.,TRUE
Says the federal government is the largest energy user in the country.,TRUE
Tax dodging costs developing countries $200 billion every year.,TRUE
"The border security plan of Sens. McCain and Kyl called for 3,000 additional troops to keep us safe. President Obama says hell send 524.",TRUE
"Sherrod Brown has stood side by side with President Barack Obama, presiding over the most rapid increase in the debt over the last 2.5 years and hurtling toward the worst jobs record in the modern era.",TRUE
Georgia has the highest flu activity in the country.,TRUE
Says one in four women and one in seven men have been victims of domestic violence in their lifetime.,TRUE
"During Sherrod Browns past decade as a D.C. politician, more than one out of every four jobs that has left America, left from Ohio. ... Sherrod Brown will own these horrendous Ohio job numbers next year.",TRUE
Says that Romney touted the Massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition.,TRUE
The auditor [for the city of Providence] was not locked out of access to the citys finances.,TRUE
Says he often appeared on The OReilly Factorand often was praised byBillOReilly.,TRUE
There are more guns than there are people in the United States.,TRUE
"Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.",TRUE
The Obama Administration is suing a Wisconsin company for forcing employees to speak English.,TRUE
"McDonalds hamburgers are only 15 percent real beef. The other 85 percent is meat filler cleansed with ammonia, which causes stomach and intestinal cancer.",TRUE
"The United States has 10,000 IRS agents making sure that you dont take an improper charity deduction, but to fight terrorism, it has less than two dozen people focusing on countering violent extremism at home.",TRUE
"Throughout his time in elected office, Barack Obama has taken multiple positions on banning handguns and the D.C. handgun ban.",TRUE
"The Obama White House is renaming Christmas trees ""holiday trees.""",TRUE
A Paul Ryan-Scott Walker (or Scott Walker-Paul Ryan) ticket for the White House in 2016 would be unconstitutional because both men live in Wisconsin.,TRUE
One out of every three students currently today is ready for college before they go there.,TRUE
Todays marijuana is 300 percent to 800 percent more potent than the pot of yesteryear.,TRUE
"In just one month, the Democrats have spent more than President Bush spent in seven years on the war in Iraq, the war in Afghanistan and Hurricane Katrina combined.",TRUE
"Texas women make an average of $8,355 less per year than men doing the very same job.",TRUE
"I'm prolife. I'm not going to apologize for becoming prolife. Ronald Reagan followed that same course, as did Henry Hyde and George Herbert Walker Bush. And I'm proud to be prolife.",TRUE
Not a single segment of the proposed Beltline intersects the MARTA system at MARTA stations.,TRUE
"Says the Patient Protection and Affordable Care Act adopted last year contains a series of slush funds, set up to stay on the books automatically, with little or no oversight.",TRUE
Wisconsin is below the national average in wage growth and job growth.,TRUE
"Roughly 500,000 Georgians -- or about 5 percent of the states residents -- have gone through a background check to legally obtain a Georgia weapons carry license.",TRUE
"Under Scott Walker, right now, were 46th in the country in terms of new businesses started.",TRUE
"Says Sen. Luther Olsen, his recall opponent, supported the sale of state-owned power plants not to the highest bidder, but to the biggest donors with no oversight.",TRUE
"We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, theyre considered employed.",TRUE
"Of the 25 wealthiest nations, were the only one that doesnt provide basic health coverage.",TRUE
"13 percent of Americans, the lowest ever, are without health care.",TRUE
Says Romney supported a law that could have made most common forms of birth control illegal.,TRUE
No other public or private business in America except for the U.S. Postal Service must fund 100 percent of employee retirement and retirement health costs in advance.,TRUE
The most significant driver of out-migration [from Rhode Island] is the estate tax.,TRUE
Congress is on vacation.,TRUE
Scott Walkers school-aid cuts were so devastating that students are without chairs and a government survey found 47 kids in a classroom.,TRUE
Says Attorney General Eric Holder recently revealed this idea to have government have gun owners wear special bracelets that would identify you as a gun owner.,TRUE
Ed Schultz said Alan Grayson is what its all about.,TRUE
AIG said they were giving $57 million (in retention payments) to people who were being terminated.,TRUE
"Says if the (Iran nuclear) deal gets rejected, they still get $150 billion.",TRUE
"New York State has been horribly, horribly hurt by NAFTA",TRUE
"For every single illegal immigrant family in this country, it costs $20,000 it costs us $20,000; $20,000 in infrastructural costs. They pay about $10,000 in taxes.",TRUE
Im running the second-largest county district attorneys office at 1985 staffing levels.,TRUE
The @nytimes states today that DJT believes more countries should acquire nuclear weapons. How dishonest are they. I never said this!,TRUE
"The CNBC debate was supposed to be three hours, and he renegotiated it down to two hours.",TRUE
"We bring in enough tax revenue to service our debt, pay for Medicare and Medicaid and Social Security, and then still have about $300 (billion) or $400 billion left over.",TRUE
"McDonalds workers in Denmark have a union. Earn $45,000/year.",TRUE
"Since 2009, weve cut homelessness (among veterans) by a third.",TRUE
The cost-saving measures we put into place at Columbia/HCA drove down national health care inflation from 18% to 8% in seven years.,TRUE
